07:09:02 High Card [K♦, 9♦, 7♦, 5♦, 3♥] scoring=[K♦](1) | base: 15/2 | pre-joker: 25/2.0 | jokers: [Green Joker(x6.00)] | final: 25/12.0 | enhs=[] seals=[] eds=[] | blind=Big Blind ante=2 hands_left=4 | est=300 actual=924 MISMATCH(diff=+624)
07:32:24 High Card [4♥, 3♠, 2♣] scoring=[4♥](1) | base: 5/1 | pre-joker: 9/1.0 | jokers: [Four Fingers(x1.50), Shortcut(x1.50), Blue Joker(+66c, x5.44), Acrobat(x1.50), Constellation(x2.85)] | final: 75/52.4 | enhs=[] seals=[] eds=[] | blind=Crimson Heart ante=8 hands_left=2 | est=3927 actual=1567 MISMATCH(diff=-2360)
07:32:26 Straight Flush [Q♦, 7♦, 6♣, 5♦, 4♦] scoring=[7♦, 6♣, 5♦, 4♦, Q♦](5) | base: 260/24 | pre-joker: 292/24.0 | jokers: [Four Fingers(x1.50), Blue Joker(+60c, x1.28), Acrobat(x4.50), Constellation(x2.85)] | final: 352/589.9 | enhs=[GOLD] seals=[] eds=[] | blind=Crimson Heart ante=8 hands_left=1 | est=207662 actual=288921 MISMATCH(diff=+81259)
07:33:24 Straight [A♠, 6♣, 5♦, 3♠, 2♥] scoring=[6♣, 5♦, 3♠, 2♥](4) | base: 180/19 | pre-joker: 196/19.0 | jokers: [Four Fingers(x1.50), Shortcut(x1.50), Blue Joker(+44c, x1.23), Acrobat(x1.50), Constellation(x3.15)] | final: 240/249.2 | enhs=[] seals=[] eds=[] | blind=Big Blind ante=10 hands_left=2 | est=59818 actual=62560 MISMATCH(diff=+2742)
08:20:01 Pair [8♠, 8♥, 6♥, 5♠, 2♥] scoring=[8♠, 8♥](2) | base: 40/4 | pre-joker: 56/22.0 | jokers: [Swashbuckler(x1.45)] | final: 56/32.0 | enhs=[] seals=[] eds=[] | blind=The Window ante=3 hands_left=3 | est=1792 actual=784 MISMATCH(diff=-1008)
08:20:03 Two Pair [K♠, K♥, Q♠, Q♣, 6♣] scoring=[K♠, K♥, Q♠, Q♣](4) | base: 40/3 | pre-joker: 80/24.0 | jokers: [Swashbuckler(x1.42)] | final: 80/34.0 | enhs=[GLASS] seals=[] eds=[] | blind=The Window ante=3 hands_left=2 | est=2720 actual=1280 MISMATCH(diff=-1440)
08:20:05 Three of a Kind [9♥, 9♣, 9♦, 7♠, 3♥] scoring=[9♥, 9♣, 9♦](3) | base: 50/5 | pre-joker: 68/25.0 | jokers: [Swashbuckler(x1.40)] | final: 68/35.0 | enhs=[] seals=[] eds=[] | blind=The Window ante=3 hands_left=1 | est=2380 actual=1020 MISMATCH(diff=-1360)
08:51:46 Three of a Kind [K♠, K♥, K♦, 8♦, 3♣] scoring=[K♠, K♥, K♦](3) | base: 50/5 | pre-joker: 70/27.0 | jokers: [Wily Joker(+100c)] | final: 170/27.0 | enhs=[] seals=[] eds=[] | blind=The Window ante=1 hands_left=7 | est=4590 actual=850 MISMATCH(diff=-3740)
08:52:05 High Card [8♦, 7♥, 6♦, 3♥, 2♦] scoring=[8♦](1) | base: 5/1 | pre-joker: 13/21.0 | jokers: [Ice Cream(+95c)] | final: 108/21.0 | enhs=[] seals=[] eds=[] | blind=The Pillar ante=2 hands_left=7 | est=2268 actual=108 MISMATCH(diff=-2160)
08:52:06 Pair [A♥, A♦, 9♥, 7♣, 2♣] scoring=[A♥, A♦](2) | base: 10/2 | pre-joker: 32/22.0 | jokers: [Ice Cream(+90c)] | final: 122/22.0 | enhs=[] seals=[] eds=[] | blind=The Pillar ante=2 hands_left=6 | est=2684 actual=244 MISMATCH(diff=-2440)
08:52:06 High Card [10♠, 7♠, 5♥, 4♦, 3♣] scoring=[10♠](1) | base: 5/1 | pre-joker: 15/24.0 | jokers: [Ice Cream(+85c)] | final: 100/24.0 | enhs=[] seals=[] eds=[] | blind=The Pillar ante=2 hands_left=5 | est=2400 actual=400 MISMATCH(diff=-2000)
08:52:07 Full House [Q♠, Q♣, Q♦, 2♠, 2♥] scoring=[Q♠, Q♣, Q♦, 2♠, 2♥](5) | base: 40/4 | pre-joker: 54/27.0 | jokers: [Wily Joker(+100c), Ice Cream(+80c)] | final: 234/27.0 | enhs=[] seals=[] eds=[] | blind=The Pillar ante=2 hands_left=4 | est=6318 actual=1638 MISMATCH(diff=-4680)
09:49:59 Straight [6♣, 5♦, 4♦, 3♥, 2♥] scoring=[6♣, 5♦, 4♦, 3♥](4) | base: 60/7 | pre-joker: 78/7.0 | jokers: [Ice Cream(+15c)] | final: 93/7.0 | enhs=[] seals=[] eds=[] | blind=The Mark ante=4 hands_left=1 | est=651 actual=665 MISMATCH(diff=+14)
10:14:37 Pair [J♣, 9♦, 8♠, 8♥, 6♥] scoring=[8♠, 8♥](2) | base: 40/4 | pre-joker: 56/6.0 | jokers: [Ride the Bus(x3.50), Abstract Joker(x1.86), Banner(+50c), Loyalty Card(x4.00)] | final: 106/156.0 | enhs=[] seals=[] eds=[] | blind=The Psychic ante=4 hands_left=2 | est=16536 actual=4134 MISMATCH(diff=-12402)
12:20:19 Two Pair [K♥, K♦, 5♣, 5♣, 2♠] scoring=[K♥, K♦, 5♣, 5♣](4) | base: 140/8 | pre-joker: 170/46.0 | jokers: [Mystic Summit(x1.33), Raised Fist(x1.50), Card Sharp(x3.00)] | final: 170/274.5 | enhs=[MULT] seals=[] eds=[] | blind=The Hook ante=6 hands_left=4 | est=46665 actual=42075 MISMATCH(diff=-4590)
12:33:32 Straight [9♥, 7♣, 5♥, 4♣, 2♠] scoring=[9♥, 7♣, 5♥, 4♣](4) | base: 180/19 | pre-joker: 205/19.0 | jokers: [Devious Joker(+100c), Blackboard(+50c, x3.00)] | final: 355/57.0 | enhs=[] seals=[] eds=[] | blind=The Fish ante=5 hands_left=3 | est=20235 actual=20349 MISMATCH(diff=+114)
12:34:54 Straight [K♥, Q♦, J♣, 9♥, 7♥] scoring=[K♥, Q♦, J♣, 9♥](4) | base: 210/22 | pre-joker: 249/22.0 | jokers: [Shortcut(x1.50), Blackboard(+50c, x4.50), Four Fingers(x1.50)] | final: 299/222.8 | enhs=[] seals=[] eds=[] | blind=Amber Acorn ante=8 hands_left=2 | est=66602 actual=68161 MISMATCH(diff=+1559)
14:18:03 Pair [J♥, 7♥, 6♠, 3♠, 3♥] scoring=[3♠, 3♥](2) | base: 145/11 | pre-joker: 213/11.0 | jokers: [Odd Todd(x1.91), Constellation(x4.35), Campfire(x1.39)] | final: 213/126.7 | enhs=[GOLD] seals=[] eds=[] | blind=Crimson Heart ante=8 hands_left=1 | est=26984 actual=18877 MISMATCH(diff=-8107)
15:43:42 High Card [A♦, 4♠, 3♠, 2♣] scoring=[A♦](1) | base: 5/1 | pre-joker: 16/4.0 | jokers: [Abstract Joker(x4.75), Supernova(x1.47), Fortune Teller(+50c, x1.29)] | final: 66/36.0 | enhs=[] seals=[] eds=[] | blind=The Pillar ante=4 hands_left=3 | est=2376 actual=7240 MISMATCH(diff=+4864)
15:52:42 Two Pair [10♥, 10♣, 6♠, 6♦, 2♠] scoring=[10♥, 10♣, 6♠, 6♦](4) | base: 40/3 | pre-joker: 66/35.0 | jokers: [Green Joker(x1.74), Even Steven(x1.50)] | final: 66/91.5 | enhs=[GOLD] seals=[] eds=[] | blind=The Window ante=5 hands_left=4 | est=6039 actual=4059 MISMATCH(diff=-1980)
15:52:44 Pair [A♠, A♣, 6♥, 2♥, 4♥] scoring=[A♠, A♣, 4♥](3) | base: 40/4 | pre-joker: 112/28.0 | jokers: [Green Joker(x1.96), Even Steven(x1.50)] | final: 112/82.5 | enhs=[MULT,STONE] seals=[] eds=[] | blind=The Window ante=5 hands_left=3 | est=9240 actual=5880 MISMATCH(diff=-3360)
15:52:48 Straight [K♠, Q♥, J♠, 10♦, 9♥] scoring=[K♠, Q♥, J♠, 10♦, 9♥](5) | base: 60/7 | pre-joker: 99/27.0 | jokers: [Green Joker(x2.04), Even Steven(x1.50)] | final: 99/82.5 | enhs=[] seals=[] eds=[] | blind=The Window ante=5 hands_left=1 | est=8167 actual=5197 MISMATCH(diff=-2970)
00:42:36 Straight [K♠, Q♣, J♠, 10♦, 9♣] scoring=[K♠, Q♣, J♠, 10♦](4) | base: 30/4 | pre-joker: 50/6.0 | jokers: [Blue Joker(+66c)] | final: 116/6.0 | enhs=[] seals=[] eds=[] | blind=The Goad ante=4 hands_left=4 | est=696 actual=750 MISMATCH(diff=+54)
01:28:20 Two Pair [9♦, 8♥, 8♣, 7♣, 7♦] scoring=[8♥, 8♣, 7♣, 7♦](4) | base: 60/4 | pre-joker: 90/24.0 | jokers: [Abstract Joker(x1.62), Ride the Bus(+50c, x1.03)] | final: 140/40.0 | enhs=[] seals=[] eds=[] | blind=The Goad ante=6 hands_left=3 | est=5600 actual=2800 MISMATCH(diff=-2800)
01:28:22 Two Pair [7♠, 7♥, 3♠, 3♦, 2♥] scoring=[7♠, 7♥, 3♠, 3♦](4) | base: 60/4 | pre-joker: 70/24.0 | jokers: [Abstract Joker(x1.62), Ride the Bus(+50c, x1.05)] | final: 120/41.0 | enhs=[] seals=[] eds=[] | blind=The Goad ante=6 hands_left=2 | est=4920 actual=2520 MISMATCH(diff=-2400)
01:28:23 Two Pair [K♣, K♦, 8♠, 3♠, 3♦] scoring=[K♣, K♦, 3♠, 3♦](4) | base: 60/4 | pre-joker: 83/24.0 | jokers: [Abstract Joker(x1.62), Ride the Bus(+50c)] | final: 133/39.0 | enhs=[] seals=[] eds=[] | blind=The Goad ante=6 hands_left=1 | est=5187 actual=2527 MISMATCH(diff=-2660)
02:15:26 Pair [K♥, K♦, Q♦, J♥, 9♥] scoring=[K♥, K♦](2) | base: 40/4 | pre-joker: 60/24.0 | jokers: [none] | final: 60/24.0 | enhs=[MULT] seals=[] eds=[] | blind=The Goad ante=3 hands_left=4 | est=1440 actual=240 MISMATCH(diff=-1200)
02:15:28 Pair [J♣, J♦, 9♠, 8♣, 7♠] scoring=[J♣, J♦](2) | base: 40/4 | pre-joker: 60/26.0 | jokers: [none] | final: 60/26.0 | enhs=[GOLD] seals=[] eds=[] | blind=The Goad ante=3 hands_left=3 | est=1560 actual=240 MISMATCH(diff=-1320)
02:15:29 Pair [K♣, Q♠, 9♣, 9♦, 7♦] scoring=[9♣, 9♦](2) | base: 40/4 | pre-joker: 58/26.0 | jokers: [none] | final: 58/26.0 | enhs=[] seals=[] eds=[] | blind=The Goad ante=3 hands_left=2 | est=1508 actual=232 MISMATCH(diff=-1276)
02:15:30 Pair [A♣, A♦, 6♠, 5♣, 2♥] scoring=[A♣, A♦](2) | base: 40/4 | pre-joker: 62/24.0 | jokers: [none] | final: 62/24.0 | enhs=[] seals=[] eds=[] | blind=The Goad ante=3 hands_left=1 | est=1488 actual=248 MISMATCH(diff=-1240)
07:32:38 Two Pair [A♥, A♣, 10♥, 6♠, 6♣] scoring=[A♥, A♣, 6♠, 6♣](4) | base: 100/6 | pre-joker: 100/6.0 | jokers: [Swashbuckler(x3.67), Mystic Summit(x1.68)] | final: 100/37.0 | enhs=[] seals=[] eds=[] | blind=The Plant ante=4 hands_left=5 | est=3700 actual=3800 MISMATCH(diff=+100)
07:32:39 Pair [A♠, A♦, 9♣, 7♣, 2♠] scoring=[A♠, A♦](2) | base: 25/3 | pre-joker: 25/3.0 | jokers: [Swashbuckler(x6.33), Mystic Summit(x1.79)] | final: 25/34.0 | enhs=[] seals=[] eds=[] | blind=The Plant ante=4 hands_left=4 | est=850 actual=900 MISMATCH(diff=+50)
07:32:40 Pair [Q♠, Q♣, 8♣, 6♥, 2♥] scoring=[Q♠, Q♣](2) | base: 25/3 | pre-joker: 25/3.0 | jokers: [Swashbuckler(x6.33), Mystic Summit(x1.79)] | final: 25/34.0 | enhs=[STEEL] seals=[] eds=[] | blind=The Plant ante=4 hands_left=3 | est=850 actual=925 MISMATCH(diff=+75)
07:32:41 Two Pair [K♠, K♣, 9♥, 9♦, 8♦] scoring=[K♠, K♣, 9♥, 9♦](4) | base: 100/6 | pre-joker: 100/6.0 | jokers: [Swashbuckler(x3.67), Mystic Summit(x1.68)] | final: 100/37.0 | enhs=[] seals=[] eds=[] | blind=The Plant ante=4 hands_left=2 | est=3700 actual=4100 MISMATCH(diff=+400)
07:32:42 Flush [K♦, J♦, 10♦, 6♦, 2♦] scoring=[K♦, J♦, 10♦, 6♦, 2♦](5) | base: 35/4 | pre-joker: 35/4.0 | jokers: [Swashbuckler(x5.00), Mystic Summit(x1.75)] | final: 35/35.0 | enhs=[] seals=[] eds=[] | blind=The Plant ante=4 hands_left=1 | est=1225 actual=1400 MISMATCH(diff=+175)
10:11:25 High Card [A♦, K♦, 9♦, 4♦] scoring=[A♦](1) | base: 15/2 | pre-joker: 26/3.0 | jokers: [Four Fingers(x6.50), Abstract Joker(x1.77), Acrobat(x1.50)] | final: 26/51.8 | enhs=[STEEL] seals=[] eds=[] | blind=Big Blind ante=8 hands_left=2 | est=1345 actual=28971 MISMATCH(diff=+27626)
10:54:27 Straight [Q♦, J♥, 10♣, 9♦, 8♦] scoring=[Q♦, J♥, 10♣, 9♦](4) | base: 90/10 | pre-joker: 129/10.0 | jokers: [Blue Joker(+78c), Mystic Summit(+50c), Blackboard(x3.00)] | final: 257/30.0 | enhs=[] seals=[] eds=[] | blind=Big Blind ante=6 hands_left=5 | est=7710 actual=7950 MISMATCH(diff=+240)
10:58:49 Pair [A♣, A♦, K♦, Q♦, 8♦] scoring=[A♣, A♦](2) | base: 10/2 | pre-joker: 32/2.0 | jokers: [Flash Card(x15.00)] | final: 32/30.0 | enhs=[STEEL] seals=[] eds=[] | blind=Big Blind ante=5 hands_left=4 | est=960 actual=3560 MISMATCH(diff=+2600)
10:59:37 Pair [Q♥, 10♣, 8♥, 7♥, 7♥] scoring=[7♥, 7♥](2) | base: 40/4 | pre-joker: 54/4.0 | jokers: [Flash Card(x9.50)] | final: 54/38.0 | enhs=[] seals=[] eds=[] | blind=Small Blind ante=6 hands_left=2 | est=2052 actual=7052 MISMATCH(diff=+5000)
12:12:09 Straight [9♦, 8♠, 7♠, 6♣, 5♦] scoring=[9♦, 8♠, 7♠, 6♣](4) | base: 90/10 | pre-joker: 120/20.0 | jokers: [The Order(x3.00)] | final: 120/60.0 | enhs=[] seals=[] eds=[] | blind=Big Blind ante=6 hands_left=2 | est=7200 actual=7500 MISMATCH(diff=+300)
13:53:04 Full House [Q♠, Q♥, Q♣, 5♥, 5♣] scoring=[Q♠, Q♥, Q♣, 5♥, 5♣](5) | base: 115/10 | pre-joker: 155/40.0 | jokers: [Green Joker(x2.60), Blackboard(x1.50), Acrobat(x1.50)] | final: 155/234.0 | enhs=[GLASS] seals=[] eds=[] | blind=Crimson Heart ante=8 hands_left=4 | est=36270 actual=16120 MISMATCH(diff=-20150)
13:53:08 Pair [8♥, 7♠, 7♥, 5♠, 3♠] scoring=[7♠, 7♥](2) | base: 130/10 | pre-joker: 144/22.5 | jokers: [Green Joker(x3.89), Acrobat(x1.50)] | final: 144/131.2 | enhs=[] seals=[] eds=[] | blind=Crimson Heart ante=8 hands_left=2 | est=18900 actual=28350 MISMATCH(diff=+9450)
14:30:44 Full House [6♣, 6♦, 5♠, 5♥, 5♦] scoring=[5♠, 5♥, 5♦, 6♣, 6♦](5) | base: 40/4 | pre-joker: 61/24.0 | jokers: [none] | final: 61/24.0 | enhs=[] seals=[] eds=[] | blind=The Pillar ante=1 hands_left=5 | est=1464 actual=244 MISMATCH(diff=-1220)
14:30:45 High Card [K♠, 8♠, 7♣, 3♥, 2♦] scoring=[K♠](1) | base: 5/1 | pre-joker: 45/21.0 | jokers: [none] | final: 45/21.0 | enhs=[] seals=[] eds=[] | blind=The Pillar ante=1 hands_left=4 | est=945 actual=45 MISMATCH(diff=-900)
14:30:46 High Card [Q♦, 8♥, 7♥, 4♠, 3♦] scoring=[Q♦](1) | base: 5/1 | pre-joker: 45/21.0 | jokers: [none] | final: 45/21.0 | enhs=[] seals=[] eds=[] | blind=The Pillar ante=1 hands_left=3 | est=945 actual=45 MISMATCH(diff=-900)
14:30:46 High Card [J♠, 8♣, 7♠, 4♥, 2♥] scoring=[J♠](1) | base: 5/1 | pre-joker: 45/21.0 | jokers: [none] | final: 45/21.0 | enhs=[] seals=[] eds=[] | blind=The Pillar ante=1 hands_left=2 | est=945 actual=45 MISMATCH(diff=-900)
14:31:19 Pair [10♣, 10♦, 7♥, 3♠, 2♦] scoring=[10♣, 10♦](2) | base: 10/2 | pre-joker: 20/22.0 | jokers: [Card Sharp(x4.50)] | final: 20/99.0 | enhs=[] seals=[] eds=[] | blind=The Club ante=3 hands_left=4 | est=1980 actual=180 MISMATCH(diff=-1800)
14:31:50 Pair [10♥, 9♠, 7♥, 7♦, 5♠] scoring=[7♥, 7♦](2) | base: 10/2 | pre-joker: 24/24.0 | jokers: [Card Sharp(x4.50)] | final: 24/108.0 | enhs=[] seals=[] eds=[] | blind=The Plant ante=4 hands_left=4 | est=2592 actual=216 MISMATCH(diff=-2376)
14:32:19 Two Pair [7♣, 6♠, 6♦, 5♠, 5♥] scoring=[6♠, 6♦, 5♠, 5♥](4) | base: 60/4 | pre-joker: 77/24.0 | jokers: [Ice Cream(+80c, x1.42), Card Sharp(x1.50)] | final: 157/51.0 | enhs=[] seals=[] eds=[] | blind=The Head ante=5 hands_left=5 | est=8007 actual=3297 MISMATCH(diff=-4710)
14:32:20 Two Pair [10♥, 10♣, 8♥, 8♣, 2♠] scoring=[10♥, 10♣, 8♥, 8♣](4) | base: 60/4 | pre-joker: 78/30.0 | jokers: [Ice Cream(+75c, x1.33), Card Sharp(x4.50)] | final: 153/180.0 | enhs=[] seals=[] eds=[] | blind=The Head ante=5 hands_left=4 | est=27540 actual=13770 MISMATCH(diff=-13770)
14:42:59 High Card [J♦, 8♦, 6♦, 3♦, 2♠] scoring=[J♦, 2♠](2) | base: 15/2 | pre-joker: 130/16.0 | jokers: [Fortune Teller(x2.62), Blackboard(x3.00)] | final: 130/126.0 | enhs=[STONE] seals=[] eds=[] | blind=Crimson Heart ante=8 hands_left=1 | est=16380 actual=8100 MISMATCH(diff=-8280)
15:02:58 Two Pair [K♣, K♦, 6♥, 6♣, 3♦] scoring=[K♣, K♦, 6♥, 6♣](4) | base: 160/9 | pre-joker: 192/9.0 | jokers: [Green Joker(x5.44)] | final: 192/49.0 | enhs=[WILD] seals=[] eds=[] | blind=Small Blind ante=8 hands_left=2 | est=9408 actual=28224 MISMATCH(diff=+18816)
17:17:34 Pair [8♣, 8♦, 5♣, 3♦, 4♣] scoring=[8♣, 8♦, 3♦, 4♣](4) | base: 100/8 | pre-joker: 216/8.0 | jokers: [Sly Joker(+100c), Lucky Cat(x3.00), Driver's License(+50c)] | final: 366/24.0 | enhs=[STONE] seals=[] eds=[] | blind=Crimson Heart ante=8 hands_left=4 | est=8784 actual=13176 MISMATCH(diff=+4392)
18:07:40 Straight [10♠, 9♦, 8♦, 7♥, 6♦] scoring=[10♠, 9♦, 8♦, 7♥, 6♦](5) | base: 60/7 | pre-joker: 100/10.5 | jokers: [Superposition(+50c), Ride the Bus(x5.10), Constellation(x3.90)] | final: 150/208.6 | enhs=[] seals=[] eds=[] | blind=Crimson Heart ante=8 hands_left=4 | est=31297 actual=20865 MISMATCH(diff=-10432)
18:07:42 Pair [A♠, A♣, 7♠, 5♠, 3♥] scoring=[A♠, A♣](2) | base: 40/4 | pre-joker: 62/9.0 | jokers: [Superposition(+50c), Ride the Bus(x5.89)] | final: 112/53.0 | enhs=[] seals=[] eds=[] | blind=Crimson Heart ante=8 hands_left=3 | est=5936 actual=8904 MISMATCH(diff=+2968)
04:13:35 Straight [A♣, K♠, Q♥, J♦, 10♠] scoring=[A♣, K♠, Q♥, J♦](4) | base: 30/4 | pre-joker: 40/4.0 | jokers: [Abstract Joker(x4.75), Green Joker(x2.11)] | final: 40/40.0 | enhs=[] seals=[] eds=[] | blind=The Pillar ante=4 hands_left=2 | est=1600 actual=2000 MISMATCH(diff=+400)
07:59:47 Straight [6♣, 5♣, 4♥, 3♥, 2♦] scoring=[6♣, 5♣, 4♥, 3♥](4) | base: 60/7 | pre-joker: 78/7.0 | jokers: [Abstract Joker(x3.14), Blue Joker(+84c), The Order(x3.00)] | final: 162/66.0 | enhs=[] seals=[] eds=[] | blind=Small Blind ante=5 hands_left=3 | est=10692 actual=10824 MISMATCH(diff=+132)
10:02:19 Straight [A♥, 5♥, 4♠, 3♥, 2♠] scoring=[5♥, 4♠, 3♥, 2♠](4) | base: 30/4 | pre-joker: 44/4.0 | jokers: [Blue Joker(+54c), Abstract Joker(x4.75)] | final: 98/19.0 | enhs=[] seals=[] eds=[] | blind=Big Blind ante=4 hands_left=1 | est=1862 actual=2071 MISMATCH(diff=+209)
10:19:04 Straight [7♣, 6♠, 5♥, 4♣, 3♦] scoring=[7♣, 6♠, 5♥, 4♣](4) | base: 30/4 | pre-joker: 52/8.0 | jokers: [Ice Cream(+70c), The Order(x3.00)] | final: 122/24.0 | enhs=[GOLD] seals=[] eds=[] | blind=Big Blind ante=5 hands_left=3 | est=2928 actual=3000 MISMATCH(diff=+72)
10:34:01 High Card [K♣, 8♠, 6♥, 4♥, 2♠] scoring=[K♣](1) | base: 5/1 | pre-joker: 15/21.0 | jokers: [Banner(+120c)] | final: 135/21.0 | enhs=[] seals=[] eds=[] | blind=The Window ante=1 hands_left=4 | est=2835 actual=135 MISMATCH(diff=-2700)
10:34:02 Pair [J♠, 10♠, 10♦, 6♦, 4♠] scoring=[10♠, 10♦](2) | base: 10/2 | pre-joker: 20/24.0 | jokers: [Banner(+120c)] | final: 140/24.0 | enhs=[] seals=[] eds=[] | blind=The Window ante=1 hands_left=3 | est=3360 actual=280 MISMATCH(diff=-3080)
10:34:03 Pair [J♣, 10♥, 9♣, 9♦, 2♥] scoring=[9♣, 9♦](2) | base: 10/2 | pre-joker: 19/24.0 | jokers: [Banner(+120c)] | final: 139/24.0 | enhs=[] seals=[] eds=[] | blind=The Window ante=1 hands_left=2 | est=3336 actual=278 MISMATCH(diff=-3058)
10:49:51 Straight [7♣, 5♠, 4♠, 3♥, 2♣] scoring=[7♣, 5♠, 4♠, 3♥](4) | base: 60/7 | pre-joker: 79/7.0 | jokers: [Abstract Joker(x3.14), The Order(x3.00)] | final: 79/66.0 | enhs=[] seals=[] eds=[] | blind=Big Blind ante=4 hands_left=4 | est=5214 actual=5346 MISMATCH(diff=+132)
10:51:23 Straight [A♣, 7♣, 5♠, 4♦, 3♦] scoring=[7♣, 5♠, 4♦, 3♦](4) | base: 240/25 | pre-joker: 259/37.5 | jokers: [Crazy Joker(x1.32), The Order(x3.00)] | final: 259/148.5 | enhs=[] seals=[] eds=[] | blind=Small Blind ante=7 hands_left=3 | est=38461 actual=40095 MISMATCH(diff=+1634)
10:52:20 Straight [A♣, 6♠, 5♥, 4♥, 3♠] scoring=[6♠, 5♥, 4♥, 3♠](4) | base: 300/31 | pre-joker: 318/31.0 | jokers: [Crazy Joker(x1.39), Joker Stencil(+50c), The Order(x3.00)] | final: 368/129.0 | enhs=[] seals=[] eds=[] | blind=Crimson Heart ante=8 hands_left=2 | est=47472 actual=48891 MISMATCH(diff=+1419)
12:24:56 Three of a Kind [10♠, 10♣, 10♦, 9♦, 5♥] scoring=[10♠, 10♣, 10♦](3) | base: 30/3 | pre-joker: 50/26.0 | jokers: [none] | final: 50/26.0 | enhs=[GLASS] seals=[] eds=[] | blind=The Club ante=1 hands_left=4 | est=1300 actual=300 MISMATCH(diff=-1000)
12:24:57 Two Pair [Q♠, Q♣, J♥, 7♥, 7♣] scoring=[Q♠, Q♣, 7♥, 7♣](4) | base: 20/2 | pre-joker: 37/24.0 | jokers: [none] | final: 37/24.0 | enhs=[] seals=[] eds=[] | blind=The Club ante=1 hands_left=3 | est=888 actual=74 MISMATCH(diff=-814)
12:25:37 High Card [Q♦, 9♠, 7♥, 6♥, 2♥] scoring=[Q♦](1) | base: 5/1 | pre-joker: 125/17.0 | jokers: [none] | final: 125/17.0 | enhs=[] seals=[] eds=[] | blind=The Goad ante=3 hands_left=3 | est=2125 actual=125 MISMATCH(diff=-2000)
12:25:39 High Card [K♥, 8♣, 7♣, 6♦, 4♣] scoring=[K♥](1) | base: 5/1 | pre-joker: 125/33.0 | jokers: [none] | final: 125/33.0 | enhs=[MULT] seals=[] eds=[] | blind=The Goad ante=3 hands_left=2 | est=4125 actual=1625 MISMATCH(diff=-2500)
12:25:40 High Card [Q♥, 10♣, 6♣, 5♦, 4♠] scoring=[Q♥](1) | base: 5/1 | pre-joker: 125/23.0 | jokers: [none] | final: 125/23.0 | enhs=[] seals=[] eds=[] | blind=The Goad ante=3 hands_left=1 | est=2875 actual=125 MISMATCH(diff=-2750)
12:51:45 Pair [Q♠, Q♦, 7♥, 5♥, 3♦] scoring=[Q♠, Q♦](2) | base: 25/3 | pre-joker: 65/3.0 | jokers: [none] | final: 65/3.0 | enhs=[] seals=[] eds=[] | blind=Small Blind ante=2 hands_left=2 | est=195 actual=207 MISMATCH(diff=+12)
12:51:46 Pair [K♣, K♦, J♥, 8♦, 5♠] scoring=[K♣, K♦](2) | base: 25/3 | pre-joker: 65/3.0 | jokers: [Bull(+4c)] | final: 69/3.0 | enhs=[] seals=[] eds=[] | blind=Small Blind ante=2 hands_left=1 | est=207 actual=231 MISMATCH(diff=+24)
12:51:51 Four of a Kind [J♠, J♥, J♣, J♦, 9♠] scoring=[J♠, J♥, J♣, J♦](4) | base: 60/7 | pre-joker: 140/7.0 | jokers: [Bull(+14c)] | final: 154/7.0 | enhs=[] seals=[] eds=[] | blind=Big Blind ante=2 hands_left=4 | est=1078 actual=1162 MISMATCH(diff=+84)
12:51:52 Pair [Q♥, Q♦, 6♠, 3♥, 2♥] scoring=[Q♥, Q♦](2) | base: 25/3 | pre-joker: 65/3.0 | jokers: [Bull(+26c)] | final: 91/3.0 | enhs=[] seals=[] eds=[] | blind=Big Blind ante=2 hands_left=3 | est=273 actual=285 MISMATCH(diff=+12)
12:52:10 Flush [A♠, Q♠, 8♠, 6♠, 5♠] scoring=[A♠, Q♠, 8♠, 6♠, 5♠](5) | base: 35/4 | pre-joker: 85/4.0 | jokers: [Bull(+54c), Campfire(x1.50)] | final: 139/6.0 | enhs=[] seals=[] eds=[] | blind=Small Blind ante=3 hands_left=3 | est=834 actual=858 MISMATCH(diff=+24)
12:52:11 Flush [Q♣, 9♣, 7♣, 5♣, 4♣] scoring=[Q♣, 9♣, 7♣, 5♣, 4♣](5) | base: 35/4 | pre-joker: 80/4.0 | jokers: [Bull(+58c), Campfire(x1.50)] | final: 138/6.0 | enhs=[] seals=[] eds=[] | blind=Small Blind ante=3 hands_left=2 | est=828 actual=876 MISMATCH(diff=+48)
12:52:20 Flush [K♦, Q♦, J♦, 9♦, 5♦] scoring=[K♦, Q♦, J♦, 9♦, 5♦](5) | base: 50/6 | pre-joker: 124/6.0 | jokers: [Bull(+58c), Campfire(x1.50)] | final: 182/9.0 | enhs=[] seals=[] eds=[] | blind=Big Blind ante=3 hands_left=4 | est=1638 actual=1746 MISMATCH(diff=+108)
12:52:22 Two Pair [K♠, K♥, 6♠, 6♣, 2♦] scoring=[K♠, K♥, 6♠, 6♣](4) | base: 60/4 | pre-joker: 112/4.0 | jokers: [Bull(+70c), Campfire(x1.50)] | final: 182/6.0 | enhs=[] seals=[] eds=[] | blind=Big Blind ante=3 hands_left=3 | est=1092 actual=1140 MISMATCH(diff=+48)
